"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/23/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/24/2020","AQS","360910004","1","0.033","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/25/2020","AQS","360910004","1","0.033","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/26/2020","AQS","360910004","1","0.048","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/27/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/28/2020","AQS","360910004","1","0.028","ppm","26","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/29/2020","AQS","360910004","1","0.044","ppm","41","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/30/2020","AQS","360910004","1","0.04","ppm","37","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/31/2020","AQS","360910004","1","0.029","ppm","27","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/01/2020","AQS","360910004","1","0.034","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/02/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/03/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/04/2020","AQS","360910004","1","0.02","ppm","19","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/05/2020","AQS","360910004","1","0.034","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/06/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/07/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/08/2020","AQS","360910004","1","0.056","ppm","54","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/09/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/10/2020","AQS","360910004","1","0.047","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/11/2020","AQS","360910004","1","0.055","ppm","51","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/12/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/13/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","15","88.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/14/2020","AQS","360910004","1","0.032","ppm","30","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/15/2020","AQS","360910004","1","0.024","ppm","22","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/16/2020","AQS","360910004","1","0.024","ppm","22","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/17/2020","AQS","360910004","1","0.034","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/18/2020","AQS","360910004","1","0.03","ppm","28","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/19/2020","AQS","360910004","1","0.022","ppm","20","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/20/2020","AQS","360910004","1","0.03","ppm","28","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/21/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/22/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/23/2020","AQS","360910004","1","0.043","ppm","40","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/24/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/25/2020","AQS","360910004","1","0.04","ppm","37","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/26/2020","AQS","360910004","1","0.029","ppm","27","STILLWATER","15","88.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/27/2020","AQS","360910004","1","0.012","ppm","11","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/28/2020","AQS","360910004","1","0.026","ppm","24","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/29/2020","AQS","360910004","1","0.028","ppm","26","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/30/2020","AQS","360910004","1","0.025","ppm","23","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"08/31/2020","AQS","360910004","1","0.029","ppm","27","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/01/2020","AQS","360910004","1","0.027","ppm","25","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/02/2020","AQS","360910004","1","0.024","ppm","22","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/03/2020","AQS","360910004","1","0.028","ppm","26","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/04/2020","AQS","360910004","1","0.03","ppm","28","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/05/2020","AQS","360910004","1","0.033","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/06/2020","AQS","360910004","1","0.03","ppm","28","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/07/2020","AQS","360910004","1","0.043","ppm","40","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/08/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/09/2020","AQS","360910004","1","0.047","ppm","44","STILLWATER","14","82.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/10/2020","AQS","360910004","1","0.023","ppm","21","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/11/2020","AQS","360910004","1","0.027","ppm","25","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/12/2020","AQS","360910004","1","0.027","ppm","25","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/13/2020","AQS","360910004","1","0.033","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/14/2020","AQS","360910004","1","0.025","ppm","23","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/15/2020","AQS","360910004","1","0.022","ppm","20","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/16/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/17/2020","AQS","360910004","1","0.022","ppm","20","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/18/2020","AQS","360910004","1","0.03","ppm","28","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/19/2020","AQS","360910004","1","0.028","ppm","26","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/20/2020","AQS","360910004","1","0.029","ppm","27","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/21/2020","AQS","360910004","1","0.031","ppm","29","STILLWATER","15","88.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/22/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/23/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/24/2020","AQS","360910004","1","0.044","ppm","41","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/25/2020","AQS","360910004","1","0.058","ppm","61","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/26/2020","AQS","360910004","1","0.048","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/27/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/28/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/29/2020","AQS","360910004","1","0.03","ppm","28","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"09/30/2020","AirNow","360910004","1","0.03","ppm","28","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/01/2020","AirNow","360910004","1","0.032","ppm","30","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/02/2020","AirNow","360910004","1","0.024","ppm","22","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/03/2020","AirNow","360910004","1","0.02","ppm","19","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/04/2020","AirNow","360910004","1","0.027","ppm","25","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/05/2020","AirNow","360910004","1","0.032","ppm","30","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/06/2020","AirNow","360910004","1","0.04","ppm","37","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/07/2020","AirNow","360910004","1","0.034","ppm","31","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/08/2020","AirNow","360910004","1","0.027","ppm","25","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/09/2020","AirNow","360910004","1","0.031","ppm","29","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/10/2020","AirNow","360910004","1","0.043","ppm","40","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/11/2020","AirNow","360910004","1","0.025","ppm","23","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/12/2020","AirNow","360910004","1","0.027","ppm","25","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/13/2020","AirNow","360910004","1","0.02","ppm","19","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/14/2020","AirNow","360910004","1","0.039","ppm","36","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/15/2020","AirNow","360910004","1","0.051","ppm","47","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/16/2020","AirNow","360910004","1","0.029","ppm","27","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/17/2020","AirNow","360910004","1","0.034","ppm","31","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/18/2020","AirNow","360910004","1","0.035","ppm","32","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/19/2020","AirNow","360910004","1","0.03","ppm","28","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"10/20/2020","AirNow","360910004","1","0.03","ppm","28","STILLWATER","24","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
