,Date,Daily Max 8-hour Ozone Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
3805,04/22/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,04/22/2020,Onondaga,74,600,705,7882
3806,04/23/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,04/23/2020,Onondaga,39,639,722,8604
3807,04/24/2020,0.039,36,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,04/24/2020,Onondaga,25,664,530,9134
3808,04/25/2020,0.048,44,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,04/25/2020,Onondaga,28,692,280,9414
3809,04/26/2020,0.039,36,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,04/26/2020,Onondaga,34,726,256,9670
3810,04/27/2020,0.034,31,EAST SYRACUSE,16,94.0,Onondaga,43.05235,-76.05921,04/27/2020,Onondaga,16,742,268,9938
3811,04/28/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,04/28/2020,Onondaga,40,782,386,10324
3812,04/29/2020,0.049,45,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,04/29/2020,Onondaga,50,832,343,10667
3813,04/30/2020,0.046,43,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,04/30/2020,Onondaga,28,860,334,11001
3814,05/01/2020,0.032,30,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/01/2020,Onondaga,43,903,433,11434
3815,05/02/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/02/2020,Onondaga,49,952,593,12027
3816,05/03/2020,0.053,49,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/03/2020,Onondaga,19,971,436,12463
3817,05/04/2020,0.034,31,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/04/2020,Onondaga,31,1002,176,12639
3818,05/05/2020,0.04,37,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/05/2020,Onondaga,54,1056,731,13370
3819,05/06/2020,0.036000000000000004,33,EAST SYRACUSE,16,94.0,Onondaga,43.05235,-76.05921,05/06/2020,Onondaga,59,1115,534,13904
3820,05/07/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/07/2020,Onondaga,54,1169,407,14311
3821,05/08/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/08/2020,Onondaga,49,1218,464,14775
3822,05/09/2020,0.034,31,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/09/2020,Onondaga,47,1265,507,15282
3823,05/10/2020,0.040999999999999995,38,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/10/2020,Onondaga,22,1287,240,15522
3824,05/11/2020,0.027000000000000003,25,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/11/2020,Onondaga,21,1308,329,15851
3825,05/12/2020,0.039,36,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/12/2020,Onondaga,87,1395,1066,16917
3826,05/13/2020,0.040999999999999995,38,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/13/2020,Onondaga,28,1423,683,17600
3827,05/14/2020,0.051,47,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/14/2020,Onondaga,17,1440,385,17985
3828,05/15/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/15/2020,Onondaga,29,1469,1088,19073
3829,05/16/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/16/2020,Onondaga,32,1501,648,19721
3830,05/17/2020,0.04,37,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/17/2020,Onondaga,19,1520,483,20204
3831,05/18/2020,0.035,32,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/18/2020,Onondaga,145,1665,1578,21782
3832,05/19/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/19/2020,Onondaga,53,1718,1844,23626
3833,05/20/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/20/2020,Onondaga,53,1771,1137,24763
3834,05/21/2020,0.055999999999999994,54,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/21/2020,Onondaga,57,1828,1344,26107
3835,05/22/2020,0.049,45,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/22/2020,Onondaga,76,1904,2502,28609
3836,05/23/2020,0.048,44,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/23/2020,Onondaga,49,1953,1352,29961
3837,05/24/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/24/2020,Onondaga,28,1981,1175,31136
3838,05/25/2020,0.038,35,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/25/2020,Onondaga,31,2012,1129,32265
3839,05/26/2020,0.057999999999999996,61,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/26/2020,Onondaga,21,2033,676,32941
3840,05/27/2020,0.052000000000000005,48,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/27/2020,Onondaga,21,2054,817,33758
3841,05/28/2020,0.024,22,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/28/2020,Onondaga,38,2092,1731,35489
3842,05/29/2020,0.039,36,EAST SYRACUSE,16,94.0,Onondaga,43.05235,-76.05921,05/29/2020,Onondaga,41,2133,2101,37590
3843,05/30/2020,0.04,37,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/30/2020,Onondaga,37,2170,1829,39419
3844,05/31/2020,0.035,32,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,05/31/2020,Onondaga,27,2197,1074,40493
3845,06/01/2020,0.040999999999999995,38,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/01/2020,Onondaga,31,2228,1035,41528
3846,06/02/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/02/2020,Onondaga,28,2256,1522,43050
3847,06/03/2020,0.051,47,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/03/2020,Onondaga,39,2295,2189,45239
3848,06/04/2020,0.057,58,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/04/2020,Onondaga,34,2329,1601,46840
3849,06/05/2020,0.062,74,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/05/2020,Onondaga,46,2375,2186,49026
3850,06/06/2020,0.049,45,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/06/2020,Onondaga,17,2392,1345,50371
3851,06/07/2020,0.027999999999999997,26,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/07/2020,Onondaga,16,2408,2040,52411
3852,06/08/2020,0.033,31,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/08/2020,Onondaga,19,2427,1004,53415
3853,06/09/2020,0.061,71,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/09/2020,Onondaga,6,2433,2197,55612
3854,06/10/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/10/2020,Onondaga,21,2454,1222,56834
3855,06/11/2020,0.035,32,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/11/2020,Onondaga,20,2474,2072,58906
3856,06/12/2020,0.040999999999999995,38,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/12/2020,Onondaga,24,2498,1498,60404
3857,06/13/2020,0.024,22,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/13/2020,Onondaga,21,2519,2756,63160
3858,06/14/2020,0.025,23,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/14/2020,Onondaga,12,2531,847,64007
3859,06/15/2020,0.037000000000000005,34,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/15/2020,Onondaga,14,2545,1345,65352
3860,06/16/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/16/2020,Onondaga,13,2558,870,66222
3861,06/17/2020,0.051,47,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/17/2020,Onondaga,57,2615,1440,67662
3862,06/18/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/18/2020,Onondaga,19,2634,1694,69356
3863,06/19/2020,0.046,43,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/19/2020,Onondaga,10,2644,1270,70626
3864,06/20/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/20/2020,Onondaga,22,2666,2328,72954
3865,06/21/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/21/2020,Onondaga,9,2675,954,73908
3866,06/22/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/22/2020,Onondaga,27,2702,1060,74968
3867,06/23/2020,0.05,46,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/23/2020,Onondaga,32,2734,1234,76202
3868,06/24/2020,0.040999999999999995,38,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/24/2020,Onondaga,17,2751,1183,77385
3869,06/25/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/25/2020,Onondaga,31,2782,1402,78787
3870,06/26/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/26/2020,Onondaga,9,2791,1517,80304
3871,06/27/2020,0.042,39,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/27/2020,Onondaga,25,2816,1721,82025
3872,06/28/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/28/2020,Onondaga,6,2822,1257,83282
3873,06/29/2020,0.039,36,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/29/2020,Onondaga,20,2842,1288,84570
3874,06/30/2020,0.027999999999999997,26,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,06/30/2020,Onondaga,21,2863,1368,85938
3875,07/01/2020,0.038,35,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/01/2020,Onondaga,34,2897,1909,87847
3876,07/02/2020,0.042,39,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/02/2020,Onondaga,12,2909,968,88815
3877,07/03/2020,0.03,28,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/03/2020,Onondaga,19,2928,843,89658
3878,07/04/2020,0.033,31,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/04/2020,Onondaga,21,2949,856,90514
3879,07/05/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/05/2020,Onondaga,14,2963,651,91165
3880,07/06/2020,0.040999999999999995,38,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/06/2020,Onondaga,34,2997,1455,92620
3881,07/07/2020,0.05,46,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/07/2020,Onondaga,32,3029,1911,94531
3882,07/08/2020,0.055,51,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/08/2020,Onondaga,21,3050,2070,96601
3883,07/09/2020,0.054000000000000006,50,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/09/2020,Onondaga,28,3078,1155,97756
3884,07/10/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/10/2020,Onondaga,22,3100,1161,98917
3885,07/11/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/11/2020,Onondaga,24,3124,1344,100261
3886,07/12/2020,0.033,31,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/12/2020,Onondaga,18,3142,1288,101549
3887,07/13/2020,0.025,23,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/13/2020,Onondaga,37,3179,2118,103667
3888,07/14/2020,0.025,23,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/14/2020,Onondaga,24,3203,1227,104894
3889,07/15/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/15/2020,Onondaga,22,3225,1697,106591
3890,07/16/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/16/2020,Onondaga,15,3240,2153,108744
3891,07/17/2020,0.048,44,EAST SYRACUSE,16,94.0,Onondaga,43.05235,-76.05921,07/17/2020,Onondaga,22,3262,1912,110656
3892,07/18/2020,0.055999999999999994,54,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/18/2020,Onondaga,16,3278,1100,111756
3893,07/19/2020,0.049,45,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/19/2020,Onondaga,12,3290,1758,113514
3894,07/21/2020,0.032,30,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/21/2020,Onondaga,14,3326,1844,117276
3895,07/22/2020,0.03,28,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/22/2020,Onondaga,18,3344,1965,119241
3896,07/23/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/23/2020,Onondaga,16,3360,2174,121415
3897,07/24/2020,0.037000000000000005,34,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/24/2020,Onondaga,18,3378,1868,123283
3898,07/25/2020,0.044000000000000004,41,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/25/2020,Onondaga,11,3389,2415,125698
3899,07/26/2020,0.053,49,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/26/2020,Onondaga,9,3398,1790,127488
3900,07/27/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/27/2020,Onondaga,21,3419,1744,129232
3901,07/28/2020,0.032,30,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/28/2020,Onondaga,18,3437,1664,130896
3902,07/29/2020,0.03,28,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/29/2020,Onondaga,22,3459,1408,132304
3903,07/30/2020,0.033,31,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/30/2020,Onondaga,5,3464,1481,133785
3904,07/31/2020,0.025,23,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,07/31/2020,Onondaga,13,3477,1678,135463
3905,08/01/2020,0.031,29,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/01/2020,Onondaga,8,3485,1274,136737
3906,08/02/2020,0.039,36,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/02/2020,Onondaga,5,3490,689,137426
3907,08/03/2020,0.037000000000000005,34,EAST SYRACUSE,16,94.0,Onondaga,43.05235,-76.05921,08/03/2020,Onondaga,25,3515,3057,140483
3908,08/04/2020,0.028999999999999998,27,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/04/2020,Onondaga,10,3525,2030,142513
3909,08/05/2020,0.032,30,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/05/2020,Onondaga,10,3535,1499,144012
3910,08/06/2020,0.037000000000000005,34,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/06/2020,Onondaga,21,3556,2037,146049
3911,08/07/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/07/2020,Onondaga,9,3565,1799,147848
3912,08/08/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/08/2020,Onondaga,11,3576,1052,148900
3913,08/09/2020,0.053,49,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/09/2020,Onondaga,9,3585,806,149706
3914,08/10/2020,0.052000000000000005,48,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/10/2020,Onondaga,17,3602,4122,153828
3915,08/11/2020,0.047,44,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/11/2020,Onondaga,11,3613,1526,155354
3916,08/12/2020,0.037000000000000005,34,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/12/2020,Onondaga,14,3627,1208,156562
3917,08/13/2020,0.035,32,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/13/2020,Onondaga,19,3646,1784,158346
3918,08/14/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/14/2020,Onondaga,17,3663,1984,160330
3919,08/15/2020,0.031,29,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/15/2020,Onondaga,11,3674,1102,161432
3920,08/16/2020,0.03,28,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/16/2020,Onondaga,6,3680,1956,163388
3921,08/17/2020,0.039,36,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/17/2020,Onondaga,16,3696,1933,165321
3922,08/18/2020,0.025,23,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/18/2020,Onondaga,16,3712,1885,167206
3923,08/19/2020,0.022000000000000002,20,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/19/2020,Onondaga,7,3719,2150,169356
3924,08/20/2020,0.037000000000000005,34,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/20/2020,Onondaga,24,3743,2297,171653
3925,08/21/2020,0.048,44,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/21/2020,Onondaga,13,3756,2177,173830
3926,08/22/2020,0.053,49,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/22/2020,Onondaga,2,3758,1402,175232
3927,08/23/2020,0.05,46,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/23/2020,Onondaga,10,3768,844,176076
3928,08/24/2020,0.052000000000000005,48,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/24/2020,Onondaga,24,3792,3288,179364
3929,08/25/2020,0.039,36,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/25/2020,Onondaga,9,3801,1168,180532
3930,08/26/2020,0.026000000000000002,24,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/26/2020,Onondaga,31,3832,1590,182122
3931,08/27/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/27/2020,Onondaga,15,3847,1959,184081
3932,08/28/2020,0.024,22,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/28/2020,Onondaga,19,3866,3709,187790
3933,08/29/2020,0.037000000000000005,34,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/29/2020,Onondaga,17,3883,1813,189603
3934,08/30/2020,0.026000000000000002,24,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/30/2020,Onondaga,9,3892,820,190423
3935,08/31/2020,0.028999999999999998,27,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,08/31/2020,Onondaga,20,3912,1531,191954
3936,09/01/2020,0.033,31,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/01/2020,Onondaga,10,3922,1352,193306
3937,09/02/2020,0.031,29,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/02/2020,Onondaga,15,3937,1535,194841
3938,09/03/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/03/2020,Onondaga,10,3947,1606,196447
3939,09/04/2020,0.035,32,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/04/2020,Onondaga,17,3964,2611,199058
3940,09/05/2020,0.034,31,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/05/2020,Onondaga,19,3983,1554,200612
3941,09/06/2020,0.032,30,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/06/2020,Onondaga,10,3993,853,201465
3942,09/07/2020,0.042,39,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/07/2020,Onondaga,9,4002,1305,202770
3943,09/08/2020,0.045,42,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/08/2020,Onondaga,10,4012,652,203422
3944,09/09/2020,0.052000000000000005,48,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/09/2020,Onondaga,11,4023,859,204281
3945,09/10/2020,0.035,32,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/10/2020,Onondaga,20,4043,2201,206482
3946,09/11/2020,0.023,21,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/11/2020,Onondaga,17,4060,3386,209868
3947,09/12/2020,0.032,30,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/12/2020,Onondaga,21,4081,1703,211571
3948,09/13/2020,0.027000000000000003,25,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/13/2020,Onondaga,15,4096,862,212433
3949,09/14/2020,0.025,23,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/14/2020,Onondaga,18,4114,1186,213619
3950,09/15/2020,0.023,21,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/15/2020,Onondaga,19,4133,1471,215090
3951,09/16/2020,0.038,35,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/16/2020,Onondaga,25,4158,1673,216763
3952,09/17/2020,0.02,19,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/17/2020,Onondaga,27,4185,1588,218351
3953,09/18/2020,0.027000000000000003,25,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/18/2020,Onondaga,16,4201,3815,222166
3954,09/19/2020,0.026000000000000002,24,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/19/2020,Onondaga,19,4220,2717,224883
3955,09/20/2020,0.027000000000000003,25,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/20/2020,Onondaga,11,4231,1149,226032
3956,09/21/2020,0.032,30,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/21/2020,Onondaga,22,4253,1394,227426
3957,09/22/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/22/2020,Onondaga,17,4270,1376,228802
3958,09/23/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/23/2020,Onondaga,30,4300,1853,230655
3959,09/24/2020,0.049,45,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/24/2020,Onondaga,21,4321,2429,233084
3960,09/25/2020,0.06,67,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/25/2020,Onondaga,21,4342,2876,235960
3961,09/26/2020,0.043,40,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/26/2020,Onondaga,23,4365,2225,238185
3962,09/27/2020,0.036000000000000004,33,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/27/2020,Onondaga,14,4379,1240,239425
3963,09/28/2020,0.038,35,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/28/2020,Onondaga,30,4409,1882,241307
3964,09/29/2020,0.027999999999999997,26,EAST SYRACUSE,17,100.0,Onondaga,43.05235,-76.05921,09/29/2020,Onondaga,15,4424,3423,244730
3965,09/30/2020,0.028999999999999998,27,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,09/30/2020,Onondaga,32,4456,2579,247309
3966,10/01/2020,0.028999999999999998,27,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/01/2020,Onondaga,38,4494,5101,252410
3967,10/03/2020,0.028999999999999998,27,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/03/2020,Onondaga,9,4537,2564,259560
3968,10/04/2020,0.028999999999999998,27,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/04/2020,Onondaga,19,4556,1620,261180
3969,10/05/2020,0.025,23,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/05/2020,Onondaga,37,4593,2081,263261
3970,10/06/2020,0.04,37,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/06/2020,Onondaga,43,4636,3538,266799
3971,10/07/2020,0.038,35,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/07/2020,Onondaga,33,4669,4536,271335
3972,10/08/2020,0.022000000000000002,20,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/08/2020,Onondaga,24,4693,3498,274833
3973,10/09/2020,0.044000000000000004,41,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/09/2020,Onondaga,54,4747,5423,280256
3974,10/10/2020,0.043,40,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/10/2020,Onondaga,32,4779,3349,283605
3975,10/11/2020,0.023,21,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/11/2020,Onondaga,28,4807,1836,285441
3976,10/12/2020,0.03,28,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/12/2020,Onondaga,36,4843,1698,287139
3977,10/13/2020,0.023,21,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/13/2020,Onondaga,37,4880,3261,290400
3978,10/14/2020,0.034,31,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/14/2020,Onondaga,28,4908,4032,294432
3979,10/15/2020,0.044000000000000004,41,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/15/2020,Onondaga,38,4946,3429,297861
3980,10/16/2020,0.024,22,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/16/2020,Onondaga,31,4977,4669,302530
3981,10/17/2020,0.036000000000000004,33,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/17/2020,Onondaga,34,5011,2541,305071
3982,10/18/2020,0.04,37,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/18/2020,Onondaga,10,5021,1370,306441
3983,10/19/2020,0.032,30,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/19/2020,Onondaga,31,5052,1783,308224
3984,10/20/2020,0.022000000000000002,20,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/20/2020,Onondaga,69,5121,3662,311886
3985,10/21/2020,0.024,22,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/21/2020,Onondaga,49,5170,6432,318318
3986,10/22/2020,0.013000000000000001,12,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/22/2020,Onondaga,52,5222,5719,324037
3987,10/23/2020,0.037000000000000005,34,EAST SYRACUSE,24,100.0,Onondaga,43.05235,-76.05921,10/23/2020,Onondaga,55,5277,6258,330295
