,Date,Daily Max 1-hour NO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
30,03/16/2020,22.1,21,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/16/2020,Bronx,29,86,151,636
31,03/16/2020,13.4,12,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/16/2020,Bronx,29,86,151,636
32,03/17/2020,36.2,34,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/17/2020,Bronx,123,209,433,1069
33,03/17/2020,29.9,27,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/17/2020,Bronx,123,209,433,1069
34,03/18/2020,26.9,25,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/18/2020,Bronx,154,363,597,1666
35,03/18/2020,25.6,24,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/18/2020,Bronx,154,363,597,1666
36,03/19/2020,32.1,30,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/19/2020,Bronx,191,554,605,2271
37,03/19/2020,21.3,20,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/19/2020,Bronx,191,554,605,2271
38,03/20/2020,39.3,37,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/20/2020,Bronx,297,851,884,3155
39,03/20/2020,39.1,37,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/20/2020,Bronx,297,851,884,3155
40,03/21/2020,11.6,10,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/21/2020,Bronx,367,1218,1044,4199
41,03/21/2020,9.7,8,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/21/2020,Bronx,367,1218,1044,4199
42,03/22/2020,16.6,15,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/22/2020,Bronx,606,1824,1276,5475
43,03/22/2020,9.9,8,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/22/2020,Bronx,606,1824,1276,5475
44,03/23/2020,18.3,17,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/23/2020,Bronx,455,2279,970,6445
45,03/23/2020,12.4,11,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/23/2020,Bronx,455,2279,970,6445
46,03/24/2020,24.7,23,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/24/2020,Bronx,611,2890,1188,7633
47,03/24/2020,13.2,12,PFIZER LAB SITE,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/24/2020,Bronx,611,2890,1188,7633
48,03/25/2020,15.2,14,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/25/2020,Bronx,838,3728,1770,9403
49,03/25/2020,13.6,12,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/25/2020,Bronx,838,3728,1770,9403
50,03/26/2020,34.7,32,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/26/2020,Bronx,829,4557,1428,10831
51,03/26/2020,38.2,36,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/26/2020,Bronx,829,4557,1428,10831
52,03/27/2020,48.3,45,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/27/2020,Bronx,846,5403,1478,12309
53,03/27/2020,31.8,29,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/27/2020,Bronx,846,5403,1478,12309
54,03/28/2020,17.9,16,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/28/2020,Bronx,901,6304,1529,13838
55,03/28/2020,13.3,12,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/28/2020,Bronx,901,6304,1529,13838
56,03/29/2020,10.8,9,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/29/2020,Bronx,658,6962,1160,14998
57,03/29/2020,6.9,6,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/29/2020,Bronx,658,6962,1160,14998
58,03/30/2020,29.0,27,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/30/2020,Bronx,804,7766,1341,16339
59,03/30/2020,19.4,18,PFIZER LAB SITE,22,92.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/30/2020,Bronx,804,7766,1341,16339
60,03/31/2020,18.3,17,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,03/31/2020,Bronx,1095,8861,1818,18157
61,03/31/2020,13.1,12,PFIZER LAB SITE,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,03/31/2020,Bronx,1095,8861,1818,18157
62,04/01/2020,17.4,16,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/01/2020,Bronx,1066,9927,1754,19911
63,04/01/2020,16.4,15,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/01/2020,Bronx,1066,9927,1754,19911
64,04/02/2020,13.4,12,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/02/2020,Bronx,1159,11086,1946,21857
65,04/02/2020,7.9,7,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/02/2020,Bronx,1159,11086,1946,21857
66,04/03/2020,10.5,9,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/03/2020,Bronx,1229,12315,2108,23965
67,04/03/2020,9.6,8,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/03/2020,Bronx,1229,12315,2108,23965
68,04/04/2020,19.5,18,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/04/2020,Bronx,1053,13368,1778,25743
69,04/04/2020,15.3,14,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/04/2020,Bronx,1053,13368,1778,25743
70,04/05/2020,37.2,35,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/05/2020,Bronx,959,14327,1628,27371
71,04/05/2020,23.3,22,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/05/2020,Bronx,959,14327,1628,27371
72,04/06/2020,20.6,19,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/06/2020,Bronx,1021,15348,1996,29367
73,04/06/2020,13.4,12,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/06/2020,Bronx,1021,15348,1996,29367
74,04/07/2020,33.4,31,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/07/2020,Bronx,1278,16626,2562,31929
75,04/07/2020,22.9,21,PFIZER LAB SITE,19,79.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/07/2020,Bronx,1278,16626,2562,31929
76,04/08/2020,33.2,31,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/08/2020,Bronx,1166,17792,2348,34277
77,04/08/2020,18.7,17,PFIZER LAB SITE,21,88.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/08/2020,Bronx,1166,17792,2348,34277
78,04/09/2020,37.2,35,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/09/2020,Bronx,1368,19160,2637,36914
79,04/09/2020,21.4,20,PFIZER LAB SITE,21,88.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/09/2020,Bronx,1368,19160,2637,36914
80,04/10/2020,12.0,11,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/10/2020,Bronx,1317,20477,2580,39494
81,04/10/2020,11.4,10,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/10/2020,Bronx,1317,20477,2580,39494
82,04/11/2020,23.0,22,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/11/2020,Bronx,964,21441,2081,41575
83,04/11/2020,20.3,19,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/11/2020,Bronx,964,21441,2081,41575
84,04/12/2020,43.2,41,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/12/2020,Bronx,764,22205,1623,43198
85,04/12/2020,41.3,39,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/12/2020,Bronx,764,22205,1623,43198
86,04/13/2020,14.6,13,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/13/2020,Bronx,1061,23266,2294,45492
87,04/13/2020,13.3,12,PFIZER LAB SITE,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/13/2020,Bronx,1061,23266,2294,45492
88,04/14/2020,22.2,21,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/14/2020,Bronx,1387,24653,2622,48114
89,04/14/2020,17.8,16,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/14/2020,Bronx,1387,24653,2622,48114
90,04/15/2020,17.8,16,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/15/2020,Bronx,1279,25932,2939,51053
91,04/15/2020,19.3,18,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/15/2020,Bronx,1279,25932,2939,51053
92,04/16/2020,15.7,14,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/16/2020,Bronx,1103,27035,2793,53846
93,04/16/2020,14.1,13,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/16/2020,Bronx,1103,27035,2793,53846
94,04/17/2020,23.7,22,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/17/2020,Bronx,984,28019,2597,56443
95,04/17/2020,20.4,19,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/17/2020,Bronx,984,28019,2597,56443
96,04/18/2020,21.9,20,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/18/2020,Bronx,804,28823,2162,58605
97,04/18/2020,18.8,17,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/18/2020,Bronx,804,28823,2162,58605
98,04/19/2020,29.8,27,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/19/2020,Bronx,549,29372,1707,60312
99,04/19/2020,24.0,23,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/19/2020,Bronx,549,29372,1707,60312
100,04/20/2020,36.7,34,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/20/2020,Bronx,617,29989,2050,62362
101,04/20/2020,44.7,42,PFIZER LAB SITE,21,88.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/20/2020,Bronx,617,29989,2050,62362
102,04/21/2020,30.0,28,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/21/2020,Bronx,879,30868,2942,65304
103,04/21/2020,25.2,24,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/21/2020,Bronx,879,30868,2942,65304
104,04/22/2020,15.2,14,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/22/2020,Bronx,791,31659,3084,68388
105,04/22/2020,9.0,8,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/22/2020,Bronx,791,31659,3084,68388
106,04/23/2020,27.7,25,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/23/2020,Bronx,1042,32701,3691,72079
107,04/23/2020,24.7,23,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/23/2020,Bronx,1042,32701,3691,72079
108,04/24/2020,29.0,27,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/24/2020,Bronx,1482,34183,4800,76879
109,04/24/2020,20.5,19,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/24/2020,Bronx,1482,34183,4800,76879
110,04/25/2020,40.0,38,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/25/2020,Bronx,787,34970,2967,79846
111,04/25/2020,28.6,26,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/25/2020,Bronx,787,34970,2967,79846
112,04/26/2020,15.1,14,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/26/2020,Bronx,586,35556,2363,82209
113,04/26/2020,8.4,8,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/26/2020,Bronx,586,35556,2363,82209
114,04/27/2020,14.9,13,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/27/2020,Bronx,438,35994,2107,84316
115,04/27/2020,10.9,9,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/27/2020,Bronx,438,35994,2107,84316
116,04/28/2020,31.9,29,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/28/2020,Bronx,606,36600,2938,87254
117,04/28/2020,20.8,19,PFIZER LAB SITE,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/28/2020,Bronx,606,36600,2938,87254
118,04/29/2020,32.8,30,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/29/2020,Bronx,644,37244,2977,90231
119,04/29/2020,20.0,19,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/29/2020,Bronx,644,37244,2977,90231
120,04/30/2020,26.7,25,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,04/30/2020,Bronx,541,37785,2824,93055
121,04/30/2020,12.5,11,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,04/30/2020,Bronx,541,37785,2824,93055
122,05/01/2020,31.8,29,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/01/2020,Bronx,665,38450,3694,96749
123,05/01/2020,17.7,16,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/01/2020,Bronx,665,38450,3694,96749
124,05/02/2020,14.6,13,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/02/2020,Bronx,466,38916,2857,99606
125,05/02/2020,12.8,11,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/02/2020,Bronx,466,38916,2857,99606
126,05/03/2020,21.4,20,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/03/2020,Bronx,307,39223,1869,101475
127,05/03/2020,17.0,16,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/03/2020,Bronx,307,39223,1869,101475
128,05/04/2020,31.2,29,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/04/2020,Bronx,253,39476,2001,103476
129,05/04/2020,15.3,14,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/04/2020,Bronx,253,39476,2001,103476
130,05/05/2020,25.8,24,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/05/2020,Bronx,363,39839,2657,106133
131,05/05/2020,15.4,14,PFIZER LAB SITE,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/05/2020,Bronx,363,39839,2657,106133
132,05/06/2020,24.4,23,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/06/2020,Bronx,342,40181,2786,108919
133,05/06/2020,17.0,16,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/06/2020,Bronx,342,40181,2786,108919
134,05/07/2020,21.0,20,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/07/2020,Bronx,352,40533,3078,111997
135,05/07/2020,15.8,14,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/07/2020,Bronx,352,40533,3078,111997
136,05/08/2020,20.3,19,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/08/2020,Bronx,271,40804,2873,114870
137,05/08/2020,16.6,15,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/08/2020,Bronx,271,40804,2873,114870
138,05/09/2020,12.4,11,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/09/2020,Bronx,255,41059,2935,117805
139,05/09/2020,10.5,9,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/09/2020,Bronx,255,41059,2935,117805
140,05/10/2020,15.9,14,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/10/2020,Bronx,237,41296,2140,119945
141,05/10/2020,13.5,12,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/10/2020,Bronx,237,41296,2140,119945
142,05/11/2020,38.1,36,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/11/2020,Bronx,145,41441,1510,121455
143,05/11/2020,20.8,19,PFIZER LAB SITE,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/11/2020,Bronx,145,41441,1510,121455
144,05/12/2020,12.7,11,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/12/2020,Bronx,236,41677,2678,124133
145,05/12/2020,12.9,11,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/12/2020,Bronx,236,41677,2678,124133
146,05/13/2020,42.3,40,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/13/2020,Bronx,303,41980,3338,127471
147,05/13/2020,27.5,25,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/13/2020,Bronx,303,41980,3338,127471
148,05/14/2020,45.9,42,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/14/2020,Bronx,539,42519,4408,131879
149,05/14/2020,39.0,37,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/14/2020,Bronx,539,42519,4408,131879
150,05/15/2020,26.9,25,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/15/2020,Bronx,293,42812,3632,135511
151,05/15/2020,24.9,23,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/15/2020,Bronx,293,42812,3632,135511
152,05/16/2020,29.6,27,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/16/2020,Bronx,210,43022,2861,138372
153,05/16/2020,13.9,12,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/16/2020,Bronx,210,43022,2861,138372
154,05/17/2020,10.9,9,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/17/2020,Bronx,136,43158,2126,140498
155,05/17/2020,8.3,8,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/17/2020,Bronx,136,43158,2126,140498
156,05/18/2020,18.3,17,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/18/2020,Bronx,112,43270,2102,142600
157,05/18/2020,6.2,6,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/18/2020,Bronx,112,43270,2102,142600
158,05/19/2020,14.5,13,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/19/2020,Bronx,148,43418,2682,145282
159,05/19/2020,6.8,6,PFIZER LAB SITE,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/19/2020,Bronx,148,43418,2682,145282
160,05/20/2020,16.4,15,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/20/2020,Bronx,185,43603,3618,148900
161,05/20/2020,11.3,10,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/20/2020,Bronx,185,43603,3618,148900
162,05/21/2020,27.2,25,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/21/2020,Bronx,163,43766,3421,152321
163,05/21/2020,24.1,23,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/21/2020,Bronx,163,43766,3421,152321
164,05/22/2020,34.8,32,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/22/2020,Bronx,155,43921,3518,155839
165,05/22/2020,33.7,31,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/22/2020,Bronx,155,43921,3518,155839
166,05/23/2020,18.5,17,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/23/2020,Bronx,216,44137,4575,160414
167,05/23/2020,8.6,8,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/23/2020,Bronx,216,44137,4575,160414
168,05/24/2020,12.9,11,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/24/2020,Bronx,110,44247,2445,162859
169,05/24/2020,12.8,11,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/24/2020,Bronx,110,44247,2445,162859
170,05/25/2020,29.1,27,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/25/2020,Bronx,117,44364,2233,165092
171,05/25/2020,12.6,11,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/25/2020,Bronx,117,44364,2233,165092
172,05/26/2020,31.5,29,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/26/2020,Bronx,139,44503,3064,168156
173,05/26/2020,21.3,20,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/26/2020,Bronx,139,44503,3064,168156
174,05/27/2020,18.2,17,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/27/2020,Bronx,250,44753,5657,173813
175,05/27/2020,20.9,19,PFIZER LAB SITE,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/27/2020,Bronx,250,44753,5657,173813
176,05/28/2020,20.7,19,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/28/2020,Bronx,221,44974,5781,179594
177,05/28/2020,16.2,15,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/28/2020,Bronx,221,44974,5781,179594
178,05/29/2020,20.6,19,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/29/2020,Bronx,142,45116,4817,184411
179,05/29/2020,16.7,15,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,05/29/2020,Bronx,142,45116,4817,184411
180,05/30/2020,20.9,19,IS 52,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.816,-73.902,05/30/2020,Bronx,137,45253,4338,188749
